Generation,Best_Fitness,Avg_Fitness,Best_ELO,Species_Count,Timestamp
0,1304.816571978931,1265.7706584448636,1304.816571978931,5,2025-11-21 21:31:42
1,1394.6731589830256,1275.6275616304888,1388.8876589830256,5,2025-11-21 21:31:43
2,1409.463326597255,1291.3353515861413,1409.2074932639216,5,2025-11-21 21:31:44
3,1491.9700076398994,1296.1897409246146,1491.9700076398994,5,2025-11-21 21:31:45
4,1465.5534949310472,1297.7353112544065,1465.5534949310472,5,2025-11-21 21:31:46
5,1446.1159365187646,1291.1044615881724,1445.726219852098,5,2025-11-21 21:31:46
6,1503.4918677411597,1303.4959415880958,1502.7479344078263,5,2025-11-21 21:31:47
7,1429.3630844167906,1304.3415586777255,1429.2234344167905,5,2025-11-21 21:31:48
8,1453.5239680343004,1295.3660755615379,1453.517584700967,5,2025-11-21 21:31:50
9,1392.4806708872509,1306.6190686788864,1391.65128993487,5,2025-11-21 21:31:51
10,1433.7536883721766,1309.6891516000937,1433.7536883721766,5,2025-11-21 21:31:52
11,1362.1861480575935,1301.6771205881398,1362.1861480575935,5,2025-11-21 21:31:53
12,1361.408548674796,1291.1776647108504,1360.786195079558,5,2025-11-21 21:31:54
13,1430.5500569128938,1304.5350630082887,1430.5500569128938,5,2025-11-21 21:31:55
14,1470.938537588403,1317.1459767207841,1470.7649542550698,5,2025-11-21 21:31:57
15,1429.496679892781,1300.8133155171765,1429.1242513213524,5,2025-11-21 21:31:58
16,1415.3286041786828,1287.2688759985529,1415.3286041786828,5,2025-11-21 21:32:00
17,1455.6658580871283,1304.3948641028646,1455.5086914204617,5,2025-11-21 21:32:01
18,1412.0010569383574,1302.5389164927574,1411.5818760335953,5,2025-11-21 21:32:02
19,1392.2016464548772,1291.7070511309214,1390.8173797882105,5,2025-11-21 21:32:03
20,1431.9119641186562,1291.2403661639,1431.187262980561,5,2025-11-21 21:32:04
21,1500.7580265737718,1288.044008036159,1500.3111765737717,5,2025-11-21 21:32:05
22,1546.8044213675257,1311.6198512723263,1546.5955983516526,5,2025-11-21 21:32:06
23,1584.0877333907636,1325.524282251697,1583.8639970939194,5,2025-11-21 21:32:07
24,1617.974436533462,1311.0207211633872,1617.4122115334621,5,2025-11-21 21:32:08
25,1640.0645675695303,1329.5547765963984,1639.1069199504827,5,2025-11-21 21:32:09
26,1668.1760602032239,1340.5203712828072,1668.000960203224,5,2025-11-21 21:32:10
27,1688.1562410260285,1332.1483340616446,1687.9308976926952,5,2025-11-21 21:32:11
28,1707.6475454270064,1344.2235929047715,1707.0026204270064,5,2025-11-21 21:32:12
29,1723.702256426689,1383.6606157362885,1722.682756426689,4,2025-11-21 21:32:13
30,1705.7197791080116,1417.025664276296,1705.4188073589155,3,2025-11-21 21:32:14
31,1734.9815518573303,1415.556450546647,1734.6698724611435,3,2025-11-21 21:32:15
32,1718.5707554006358,1389.566963627675,1718.2233967953325,3,2025-11-21 21:32:16
33,1736.378996422642,1419.8525711527345,1735.8253163409897,3,2025-11-21 21:32:17
34,1730.3555777043061,1490.3901820272583,1729.9880196905754,2,2025-11-21 21:32:18
35,1750.9110300567468,1495.9839229780837,1750.7314503195073,2,2025-11-21 21:32:19
36,1742.2359808666827,1470.5425448839856,1741.8657201710082,2,2025-11-21 21:32:20
37,1752.3284104788927,1461.3821923352295,1751.8649771455594,2,2025-11-21 21:32:21
38,1775.4621758375242,1499.90981046212,1774.9769287045506,2,2025-11-21 21:32:24
39,1717.0364406381125,1515.7167460147707,1716.6198116004373,2,2025-11-21 21:32:26
40,1685.8713800302337,1540.2621179976443,1685.5056945979618,2,2025-11-21 21:32:29
41,1701.3458345781216,1546.2740935829534,1700.5815364034984,2,2025-11-21 21:32:31
42,1654.7505304482781,1566.2033303013704,1654.4400064518163,2,2025-11-21 21:32:33
43,1623.3159028288349,1561.154906373554,1622.7840258548479,2,2025-11-21 21:32:35
44,1637.3744757164832,1555.1897624888932,1636.0897920498167,2,2025-11-21 21:32:38
45,1638.2853791678406,1534.0153355552022,1638.1108599552228,2,2025-11-21 21:32:43
46,1601.9748493671996,1460.3049161129682,1601.795614832272,2,2025-11-21 21:32:48
47,1571.1263891407675,1475.8991087186412,1570.968460289699,2,2025-11-21 21:32:51
48,1558.6519785592966,1498.59829861651,1558.527725886859,2,2025-11-21 21:32:54
49,1544.8474549890047,1507.4527300145537,1544.7350063741285,2,2025-11-21 21:32:57
